reporting_date,cohort_id,origination_date,fico_tier,interest_rate_type,npl_ratio,fdtr_index,unemployment_rate,inflation_rate,wage_growth
2022-11-01,C_202009_S_F,2020-09-01,Subprime,Fixed,0.0495,4.0,3.6,7.1,5.1
2022-12-01,C_202009_S_F,2020-09-01,Subprime,Fixed,0.0527,4.5,3.5,6.5,4.9
2023-01-01,C_202009_S_F,2020-09-01,Subprime,Fixed,0.0531,4.5,3.5,6.4,4.5
2023-02-01,C_202009_S_F,2020-09-01,Subprime,Fixed,0.0467,4.75,3.6,6.0,4.8
2023-03-01,C_202009_S_F,2020-09-01,Subprime,Fixed,0.0507,5.0,3.5,5.0,4.6
2023-04-01,C_202009_S_F,2020-09-01,Subprime,Fixed,0.0517,5.0,3.4,4.9,4.6
2023-05-01,C_202009_S_F,2020-09-01,Subprime,Fixed,0.046,5.25,3.6,4.0,4.4
2023-06-01,C_202009_S_F,2020-09-01,Subprime,Fixed,0.0509,5.25,3.6,3.0,4.7
2023-07-01,C_202009_S_F,2020-09-01,Subprime,Fixed,0.0476,5.5,3.5,3.2,4.7
2023-08-01,C_202009_S_F,2020-09-01,Subprime,Fixed,0.0445,5.5,3.7,3.7,4.5
2023-09-01,C_202009_S_F,2020-09-01,Subprime,Fixed,0.0449,5.5,3.7,3.7,4.4
2020-10-01,C_202009_S_V,2020-09-01,Subprime,Variable,0.047,,,,
2020-11-01,C_202009_S_V,2020-09-01,Subprime,Variable,0.0469,,,,
2020-12-01,C_202009_S_V,2020-09-01,Subprime,Variable,0.0487,,,,
2021-01-01,C_202009_S_V,2020-09-01,Subprime,Variable,0.0466,0.25,6.4,1.4,5.3
2021-02-01,C_202009_S_V,2020-09-01,Subprime,Variable,0.0496,0.25,6.2,1.7,5.3
2021-03-01,C_202009_S_V,2020-09-01,Subprime,Variable,0.0472,0.25,6.1,2.6,4.5
2021-04-01,C_202009_S_V,2020-09-01,Subprime,Variable,0.0505,0.25,6.1,4.2,0.6
2021-05-01,C_202009_S_V,2020-09-01,Subprime,Variable,0.0496,0.25,5.8,5.0,2.3
2021-06-01,C_202009_S_V,2020-09-01,Subprime,Variable,0.0506,0.25,5.9,5.4,3.9
2021-07-01,C_202009_S_V,2020-09-01,Subprime,Variable,0.0551,0.25,5.4,5.4,4.3
2021-08-01,C_202009_S_V,2020-09-01,Subprime,Variable,0.0554,0.25,5.1,5.3,4.4
2021-09-01,C_202009_S_V,2020-09-01,Subprime,Variable,0.0549,0.25,4.7,5.4,5.0
2021-10-01,C_202009_S_V,2020-09-01,Subprime,Variable,0.0519,0.25,4.5,6.2,5.4
2021-11-01,C_202009_S_V,2020-09-01,Subprime,Variable,0.0538,0.25,4.1,6.8,5.4
2021-12-01,C_202009_S_V,2020-09-01,Subprime,Variable,0.0571,0.25,3.9,7.0,4.9
2022-01-01,C_202009_S_V,2020-09-01,Subprime,Variable,0.0551,0.25,4.0,7.5,5.6
2022-02-01,C_202009_S_V,2020-09-01,Subprime,Variable,0.0596,0.25,3.9,7.9,5.3
2022-03-01,C_202009_S_V,2020-09-01,Subprime,Variable,0.0558,0.5,3.7,8.5,5.9
2022-04-01,C_202009_S_V,2020-09-01,Subprime,Variable,0.0553,0.5,3.7,8.3,5.8
2022-05-01,C_202009_S_V,2020-09-01,Subprime,Variable,0.0542,1.0,3.6,8.6,5.6
2022-06-01,C_202009_S_V,2020-09-01,Subprime,Variable,0.0999,1.75,3.6,9.1,5.4
2022-07-01,C_202009_S_V,2020-09-01,Subprime,Variable,0.0991,2.5,3.5,8.5,5.5
2022-08-01,C_202009_S_V,2020-09-01,Subprime,Variable,0.1005,2.5,3.6,8.3,5.4
2022-09-01,C_202009_S_V,2020-09-01,Subprime,Variable,0.1006,3.25,3.5,8.2,5.1
2022-10-01,C_202009_S_V,2020-09-01,Subprime,Variable,0.0966,3.25,3.6,7.7,5.0
2022-11-01,C_202009_S_V,2020-09-01,Subprime,Variable,0.095,4.0,3.6,7.1,5.1
2022-12-01,C_202009_S_V,2020-09-01,Subprime,Variable,0.0934,4.5,3.5,6.5,4.9
2023-01-01,C_202009_S_V,2020-09-01,Subprime,Variable,0.0974,4.5,3.5,6.4,4.5
2023-02-01,C_202009_S_V,2020-09-01,Subprime,Variable,0.0935,4.75,3.6,6.0,4.8
2023-03-01,C_202009_S_V,2020-09-01,Subprime,Variable,0.0907,5.0,3.5,5.0,4.6
2023-04-01,C_202009_S_V,2020-09-01,Subprime,Variable,0.095,5.0,3.4,4.9,4.6
2023-05-01,C_202009_S_V,2020-09-01,Subprime,Variable,0.0984,5.25,3.6,4.0,4.4
2023-06-01,C_202009_S_V,2020-09-01,Subprime,Variable,0.0926,5.25,3.6,3.0,4.7
2023-07-01,C_202009_S_V,2020-09-01,Subprime,Variable,0.0934,5.5,3.5,3.2,4.7
2023-08-01,C_202009_S_V,2020-09-01,Subprime,Variable,0.091,5.5,3.7,3.7,4.5
2023-09-01,C_202009_S_V,2020-09-01,Subprime,Variable,0.0898,5.5,3.7,3.7,4.4
2020-11-01,C_202010_P_F,2020-10-01,Prime,Fixed,0.0177,,,,
2020-12-01,C_202010_P_F,2020-10-01,Prime,Fixed,0.0162,,,,
2021-01-01,C_202010_P_F,2020-10-01,Prime,Fixed,0.0181,0.25,6.4,1.4,5.3
2021-02-01,C_202010_P_F,2020-10-01,Prime,Fixed,0.0191,0.25,6.2,1.7,5.3
2021-03-01,C_202010_P_F,2020-10-01,Prime,Fixed,0.0179,0.25,6.1,2.6,4.5
2021-04-01,C_202010_P_F,2020-10-01,Prime,Fixed,0.022,0.25,6.1,4.2,0.6
2021-05-01,C_202010_P_F,2020-10-01,Prime,Fixed,0.0204,0.25,5.8,5.0,2.3
2021-06-01,C_202010_P_F,2020-10-01,Prime,Fixed,0.0199,0.25,5.9,5.4,3.9
2021-07-01,C_202010_P_F,2020-10-01,Prime,Fixed,0.0231,0.25,5.4,5.4,4.3
2021-08-01,C_202010_P_F,2020-10-01,Prime,Fixed,0.0209,0.25,5.1,5.3,4.4
2021-09-01,C_202010_P_F,2020-10-01,Prime,Fixed,0.0232,0.25,4.7,5.4,5.0
2021-10-01,C_202010_P_F,2020-10-01,Prime,Fixed,0.0236,0.25,4.5,6.2,5.4
2021-11-01,C_202010_P_F,2020-10-01,Prime,Fixed,0.0262,0.25,4.1,6.8,5.4
2021-12-01,C_202010_P_F,2020-10-01,Prime,Fixed,0.0253,0.25,3.9,7.0,4.9
2022-01-01,C_202010_P_F,2020-10-01,Prime,Fixed,0.0246,0.25,4.0,7.5,5.6
2022-02-01,C_202010_P_F,2020-10-01,Prime,Fixed,0.0265,0.25,3.9,7.9,5.3
2022-03-01,C_202010_P_F,2020-10-01,Prime,Fixed,0.0277,0.5,3.7,8.5,5.9
2022-04-01,C_202010_P_F,2020-10-01,Prime,Fixed,0.0261,0.5,3.7,8.3,5.8
2022-05-01,C_202010_P_F,2020-10-01,Prime,Fixed,0.025,1.0,3.6,8.6,5.6
2022-06-01,C_202010_P_F,2020-10-01,Prime,Fixed,0.0222,1.75,3.6,9.1,5.4
2022-07-01,C_202010_P_F,2020-10-01,Prime,Fixed,0.0225,2.5,3.5,8.5,5.5
2022-08-01,C_202010_P_F,2020-10-01,Prime,Fixed,0.0238,2.5,3.6,8.3,5.4
2022-09-01,C_202010_P_F,2020-10-01,Prime,Fixed,0.0228,3.25,3.5,8.2,5.1
2022-10-01,C_202010_P_F,2020-10-01,Prime,Fixed,0.0233,3.25,3.6,7.7,5.0
2022-11-01,C_202010_P_F,2020-10-01,Prime,Fixed,0.0233,4.0,3.6,7.1,5.1
2022-12-01,C_202010_P_F,2020-10-01,Prime,Fixed,0.0237,4.5,3.5,6.5,4.9
2023-01-01,C_202010_P_F,2020-10-01,Prime,Fixed,0.0219,4.5,3.5,6.4,4.5
2023-02-01,C_202010_P_F,2020-10-01,Prime,Fixed,0.0224,4.75,3.6,6.0,4.8
2023-03-01,C_202010_P_F,2020-10-01,Prime,Fixed,0.0209,5.0,3.5,5.0,4.6
2023-04-01,C_202010_P_F,2020-10-01,Prime,Fixed,0.016,5.0,3.4,4.9,4.6
2023-05-01,C_202010_P_F,2020-10-01,Prime,Fixed,0.0173,5.25,3.6,4.0,4.4
2023-06-01,C_202010_P_F,2020-10-01,Prime,Fixed,0.0181,5.25,3.6,3.0,4.7
2023-07-01,C_202010_P_F,2020-10-01,Prime,Fixed,0.0152,5.5,3.5,3.2,4.7
2023-08-01,C_202010_P_F,2020-10-01,Prime,Fixed,0.0179,5.5,3.7,3.7,4.5
2023-09-01,C_202010_P_F,2020-10-01,Prime,Fixed,0.0189,5.5,3.7,3.7,4.4
2023-10-01,C_202010_P_F,2020-10-01,Prime,Fixed,0.0174,5.5,3.9,3.2,4.2
2020-11-01,C_202010_P_V,2020-10-01,Prime,Variable,0.0154,,,,
2020-12-01,C_202010_P_V,2020-10-01,Prime,Variable,0.0197,,,,
2021-01-01,C_202010_P_V,2020-10-01,Prime,Variable,0.0179,0.25,6.4,1.4,5.3
2021-02-01,C_202010_P_V,2020-10-01,Prime,Variable,0.0177,0.25,6.2,1.7,5.3
2021-03-01,C_202010_P_V,2020-10-01,Prime,Variable,0.018,0.25,6.1,2.6,4.5
2021-04-01,C_202010_P_V,2020-10-01,Prime,Variable,0.0194,0.25,6.1,4.2,0.6
2021-05-01,C_202010_P_V,2020-10-01,Prime,Variable,0.02,0.25,5.8,5.0,2.3
2021-06-01,C_202010_P_V,2020-10-01,Prime,Variable,0.0218,0.25,5.9,5.4,3.9
2021-07-01,C_202010_P_V,2020-10-01,Prime,Variable,0.0224,0.25,5.4,5.4,4.3
2021-08-01,C_202010_P_V,2020-10-01,Prime,Variable,0.0227,0.25,5.1,5.3,4.4
2021-09-01,C_202010_P_V,2020-10-01,Prime,Variable,0.0241,0.25,4.7,5.4,5.0
2021-10-01,C_202010_P_V,2020-10-01,Prime,Variable,0.026,0.25,4.5,6.2,5.4
2021-11-01,C_202010_P_V,2020-10-01,Prime,Variable,0.026,0.25,4.1,6.8,5.4
2021-12-01,C_202010_P_V,2020-10-01,Prime,Variable,0.0214,0.25,3.9,7.0,4.9
2022-01-01,C_202010_P_V,2020-10-01,Prime,Variable,0.0196,0.25,4.0,7.5,5.6
2022-02-01,C_202010_P_V,2020-10-01,Prime,Variable,0.0267,0.25,3.9,7.9,5.3
2022-03-01,C_202010_P_V,2020-10-01,Prime,Variable,0.0222,0.5,3.7,8.5,5.9
2022-04-01,C_202010_P_V,2020-10-01,Prime,Variable,0.0246,0.5,3.7,8.3,5.8
2022-05-01,C_202010_P_V,2020-10-01,Prime,Variable,0.0226,1.0,3.6,8.6,5.6
2022-06-01,C_202010_P_V,2020-10-01,Prime,Variable,0.0512,1.75,3.6,9.1,5.4
2022-07-01,C_202010_P_V,2020-10-01,Prime,Variable,0.0557,2.5,3.5,8.5,5.5
2022-08-01,C_202010_P_V,2020-10-01,Prime,Variable,0.0559,2.5,3.6,8.3,5.4
2022-09-01,C_202010_P_V,2020-10-01,Prime,Variable,0.0529,3.25,3.5,8.2,5.1
2022-10-01,C_202010_P_V,2020-10-01,Prime,Variable,0.0485,3.25,3.6,7.7,5.0
2022-11-01,C_202010_P_V,2020-10-01,Prime,Variable,0.0521,4.0,3.6,7.1,5.1
2022-12-01,C_202010_P_V,2020-10-01,Prime,Variable,0.0534,4.5,3.5,6.5,4.9
2023-01-01,C_202010_P_V,2020-10-01,Prime,Variable,0.0491,4.5,3.5,6.4,4.5
2023-02-01,C_202010_P_V,2020-10-01,Prime,Variable,0.0518,4.75,3.6,6.0,4.8
2023-03-01,C_202010_P_V,2020-10-01,Prime,Variable,0.0507,5.0,3.5,5.0,4.6
2023-04-01,C_202010_P_V,2020-10-01,Prime,Variable,0.0512,5.0,3.4,4.9,4.6
2023-05-01,C_202010_P_V,2020-10-01,Prime,Variable,0.0495,5.25,3.6,4.0,4.4
2023-06-01,C_202010_P_V,2020-10-01,Prime,Variable,0.0465,5.25,3.6,3.0,4.7
2023-07-01,C_202010_P_V,2020-10-01,Prime,Variable,0.05,5.5,3.5,3.2,4.7
2023-08-01,C_202010_P_V,2020-10-01,Prime,Variable,0.0464,5.5,3.7,3.7,4.5
2023-09-01,C_202010_P_V,2020-10-01,Prime,Variable,0.0458,5.5,3.7,3.7,4.4
2023-10-01,C_202010_P_V,2020-10-01,Prime,Variable,0.0431,5.5,3.9,3.2,4.2
2020-11-01,C_202010_S_F,2020-10-01,Subprime,Fixed,0.045,,,,
2020-12-01,C_202010_S_F,2020-10-01,Subprime,Fixed,0.045,,,,
2021-01-01,C_202010_S_F,2020-10-01,Subprime,Fixed,0.0472,0.25,6.4,1.4,5.3
2021-02-01,C_202010_S_F,2020-10-01,Subprime,Fixed,0.0518,0.25,6.2,1.7,5.3
2021-03-01,C_202010_S_F,2020-10-01,Subprime,Fixed,0.0465,0.25,6.1,2.6,4.5
2021-04-01,C_202010_S_F,2020-10-01,Subprime,Fixed,0.0468,0.25,6.1,4.2,0.6
2021-05-01,C_202010_S_F,2020-10-01,Subprime,Fixed,0.0537,0.25,5.8,5.0,2.3
2021-06-01,C_202010_S_F,2020-10-01,Subprime,Fixed,0.051,0.25,5.9,5.4,3.9
2021-07-01,C_202010_S_F,2020-10-01,Subprime,Fixed,0.0507,0.25,5.4,5.4,4.3
2021-08-01,C_202010_S_F,2020-10-01,Subprime,Fixed,0.0547,0.25,5.1,5.3,4.4
2021-09-01,C_202010_S_F,2020-10-01,Subprime,Fixed,0.052,0.25,4.7,5.4,5.0
2021-10-01,C_202010_S_F,2020-10-01,Subprime,Fixed,0.0573,0.25,4.5,6.2,5.4
2021-11-01,C_202010_S_F,2020-10-01,Subprime,Fixed,0.0554,0.25,4.1,6.8,5.4
2021-12-01,C_202010_S_F,2020-10-01,Subprime,Fixed,0.0534,0.25,3.9,7.0,4.9
2022-01-01,C_202010_S_F,2020-10-01,Subprime,Fixed,0.059,0.25,4.0,7.5,5.6
2022-02-01,C_202010_S_F,2020-10-01,Subprime,Fixed,0.0536,0.25,3.9,7.9,5.3
2022-03-01,C_202010_S_F,2020-10-01,Subprime,Fixed,0.0564,0.5,3.7,8.5,5.9
2022-04-01,C_202010_S_F,2020-10-01,Subprime,Fixed,0.0556,0.5,3.7,8.3,5.8
2022-05-01,C_202010_S_F,2020-10-01,Subprime,Fixed,0.0576,1.0,3.6,8.6,5.6
2022-06-01,C_202010_S_F,2020-10-01,Subprime,Fixed,0.058,1.75,3.6,9.1,5.4
2022-07-01,C_202010_S_F,2020-10-01,Subprime,Fixed,0.0547,2.5,3.5,8.5,5.5
2022-08-01,C_202010_S_F,2020-10-01,Subprime,Fixed,0.0529,2.5,3.6,8.3,5.4
2022-09-01,C_202010_S_F,2020-10-01,Subprime,Fixed,0.055,3.25,3.5,8.2,5.1
2022-10-01,C_202010_S_F,2020-10-01,Subprime,Fixed,0.0523,3.25,3.6,7.7,5.0
2022-11-01,C_202010_S_F,2020-10-01,Subprime,Fixed,0.0572,4.0,3.6,7.1,5.1
2022-12-01,C_202010_S_F,2020-10-01,Subprime,Fixed,0.0529,4.5,3.5,6.5,4.9
2023-01-01,C_202010_S_F,2020-10-01,Subprime,Fixed,0.0513,4.5,3.5,6.4,4.5
2023-02-01,C_202010_S_F,2020-10-01,Subprime,Fixed,0.0518,4.75,3.6,6.0,4.8
2023-03-01,C_202010_S_F,2020-10-01,Subprime,Fixed,0.048,5.0,3.5,5.0,4.6
2023-04-01,C_202010_S_F,2020-10-01,Subprime,Fixed,0.0481,5.0,3.4,4.9,4.6
2023-05-01,C_202010_S_F,2020-10-01,Subprime,Fixed,0.0516,5.25,3.6,4.0,4.4
2023-06-01,C_202010_S_F,2020-10-01,Subprime,Fixed,0.0471,5.25,3.6,3.0,4.7
2023-07-01,C_202010_S_F,2020-10-01,Subprime,Fixed,0.0455,5.5,3.5,3.2,4.7
2023-08-01,C_202010_S_F,2020-10-01,Subprime,Fixed,0.0478,5.5,3.7,3.7,4.5
2023-09-01,C_202010_S_F,2020-10-01,Subprime,Fixed,0.0482,5.5,3.7,3.7,4.4
2023-10-01,C_202010_S_F,2020-10-01,Subprime,Fixed,0.0464,5.5,3.9,3.2,4.2
2020-11-01,C_202010_S_V,2020-10-01,Subprime,Variable,0.0479,,,,
2020-12-01,C_202010_S_V,2020-10-01,Subprime,Variable,0.0452,,,,
2021-01-01,C_202010_S_V,2020-10-01,Subprime,Variable,0.0447,0.25,6.4,1.4,5.3
2021-02-01,C_202010_S_V,2020-10-01,Subprime,Variable,0.0514,0.25,6.2,1.7,5.3
2021-03-01,C_202010_S_V,2020-10-01,Subprime,Variable,0.0486,0.25,6.1,2.6,4.5
2021-04-01,C_202010_S_V,2020-10-01,Subprime,Variable,0.0495,0.25,6.1,4.2,0.6
2021-05-01,C_202010_S_V,2020-10-01,Subprime,Variable,0.0534,0.25,5.8,5.0,2.3
2021-06-01,C_202010_S_V,2020-10-01,Subprime,Variable,0.0525,0.25,5.9,5.4,3.9
2021-07-01,C_202010_S_V,2020-10-01,Subprime,Variable,0.053,0.25,5.4,5.4,4.3
2021-08-01,C_202010_S_V,2020-10-01,Subprime,Variable,0.057,0.25,5.1,5.3,4.4
2021-09-01,C_202010_S_V,2020-10-01,Subprime,Variable,0.0519,0.25,4.7,5.4,5.0
2021-10-01,C_202010_S_V,2020-10-01,Subprime,Variable,0.0555,0.25,4.5,6.2,5.4
2021-11-01,C_202010_S_V,2020-10-01,Subprime,Variable,0.0542,0.25,4.1,6.8,5.4
2021-12-01,C_202010_S_V,2020-10-01,Subprime,Variable,0.0549,0.25,3.9,7.0,4.9
2022-01-01,C_202010_S_V,2020-10-01,Subprime,Variable,0.0577,0.25,4.0,7.5,5.6
2022-02-01,C_202010_S_V,2020-10-01,Subprime,Variable,0.0559,0.25,3.9,7.9,5.3
2022-03-01,C_202010_S_V,2020-10-01,Subprime,Variable,0.056,0.5,3.7,8.5,5.9
2022-04-01,C_202010_S_V,2020-10-01,Subprime,Variable,0.0571,0.5,3.7,8.3,5.8
2022-05-01,C_202010_S_V,2020-10-01,Subprime,Variable,0.0542,1.0,3.6,8.6,5.6
2022-06-01,C_202010_S_V,2020-10-01,Subprime,Variable,0.0982,1.75,3.6,9.1,5.4
2022-07-01,C_202010_S_V,2020-10-01,Subprime,Variable,0.0976,2.5,3.5,8.5,5.5
2022-08-01,C_202010_S_V,2020-10-01,Subprime,Variable,0.0955,2.5,3.6,8.3,5.4
2022-09-01,C_202010_S_V,2020-10-01,Subprime,Variable,0.1032,3.25,3.5,8.2,5.1
2022-10-01,C_202010_S_V,2020-10-01,Subprime,Variable,0.0965,3.25,3.6,7.7,5.0
2022-11-01,C_202010_S_V,2020-10-01,Subprime,Variable,0.0977,4.0,3.6,7.1,5.1
2022-12-01,C_202010_S_V,2020-10-01,Subprime,Variable,0.0971,4.5,3.5,6.5,4.9
2023-01-01,C_202010_S_V,2020-10-01,Subprime,Variable,0.0977,4.5,3.5,6.4,4.5
2023-02-01,C_202010_S_V,2020-10-01,Subprime,Variable,0.0981,4.75,3.6,6.0,4.8
2023-03-01,C_202010_S_V,2020-10-01,Subprime,Variable,0.0975,5.0,3.5,5.0,4.6
2023-04-01,C_202010_S_V,2020-10-01,Subprime,Variable,0.0938,5.0,3.4,4.9,4.6
2023-05-01,C_202010_S_V,2020-10-01,Subprime,Variable,0.0939,5.25,3.6,4.0,4.4
2023-06-01,C_202010_S_V,2020-10-01,Subprime,Variable,0.094,5.25,3.6,3.0,4.7
2023-07-01,C_202010_S_V,2020-10-01,Subprime,Variable,0.0921,5.5,3.5,3.2,4.7
2023-08-01,C_202010_S_V,2020-10-01,Subprime,Variable,0.095,5.5,3.7,3.7,4.5
2023-09-01,C_202010_S_V,2020-10-01,Subprime,Variable,0.0919,5.5,3.7,3.7,4.4
2023-10-01,C_202010_S_V,2020-10-01,Subprime,Variable,0.0915,5.5,3.9,3.2,4.2
2020-12-01,C_202011_P_F,2020-11-01,Prime,Fixed,0.0172,,,,
2021-01-01,C_202011_P_F,2020-11-01,Prime,Fixed,0.0191,0.25,6.4,1.4,5.3
2021-02-01,C_202011_P_F,2020-11-01,Prime,Fixed,0.018,0.25,6.2,1.7,5.3
2021-03-01,C_202011_P_F,2020-11-01,Prime,Fixed,0.0158,0.25,6.1,2.6,4.5
2021-04-01,C_202011_P_F,2020-11-01,Prime,Fixed,0.02,0.25,6.1,4.2,0.6
2021-05-01,C_202011_P_F,2020-11-01,Prime,Fixed,0.0187,0.25,5.8,5.0,2.3
2021-06-01,C_202011_P_F,2020-11-01,Prime,Fixed,0.0197,0.25,5.9,5.4,3.9
2021-07-01,C_202011_P_F,2020-11-01,Prime,Fixed,0.0226,0.25,5.4,5.4,4.3
2021-08-01,C_202011_P_F,2020-11-01,Prime,Fixed,0.0245,0.25,5.1,5.3,4.4
2021-09-01,C_202011_P_F,2020-11-01,Prime,Fixed,0.0227,0.25,4.7,5.4,5.0
2021-10-01,C_202011_P_F,2020-11-01,Prime,Fixed,0.0238,0.25,4.5,6.2,5.4
2021-11-01,C_202011_P_F,2020-11-01,Prime,Fixed,0.0271,0.25,4.1,6.8,5.4
2021-12-01,C_202011_P_F,2020-11-01,Prime,Fixed,0.0245,0.25,3.9,7.0,4.9
2022-01-01,C_202011_P_F,2020-11-01,Prime,Fixed,0.0296,0.25,4.0,7.5,5.6
2022-02-01,C_202011_P_F,2020-11-01,Prime,Fixed,0.0258,0.25,3.9,7.9,5.3
2022-03-01,C_202011_P_F,2020-11-01,Prime,Fixed,0.0213,0.5,3.7,8.5,5.9
2022-04-01,C_202011_P_F,2020-11-01,Prime,Fixed,0.0265,0.5,3.7,8.3,5.8
2022-05-01,C_202011_P_F,2020-11-01,Prime,Fixed,0.0258,1.0,3.6,8.6,5.6
2022-06-01,C_202011_P_F,2020-11-01,Prime,Fixed,0.0275,1.75,3.6,9.1,5.4
2022-07-01,C_202011_P_F,2020-11-01,Prime,Fixed,0.0262,2.5,3.5,8.5,5.5
2022-08-01,C_202011_P_F,2020-11-01,Prime,Fixed,0.0244,2.5,3.6,8.3,5.4
2022-09-01,C_202011_P_F,2020-11-01,Prime,Fixed,0.0219,3.25,3.5,8.2,5.1
2022-10-01,C_202011_P_F,2020-11-01,Prime,Fixed,0.0236,3.25,3.6,7.7,5.0
2022-11-01,C_202011_P_F,2020-11-01,Prime,Fixed,0.022,4.0,3.6,7.1,5.1
2022-12-01,C_202011_P_F,2020-11-01,Prime,Fixed,0.022,4.5,3.5,6.5,4.9
2023-01-01,C_202011_P_F,2020-11-01,Prime,Fixed,0.0238,4.5,3.5,6.4,4.5
2023-02-01,C_202011_P_F,2020-11-01,Prime,Fixed,0.0254,4.75,3.6,6.0,4.8
2023-03-01,C_202011_P_F,2020-11-01,Prime,Fixed,0.0222,5.0,3.5,5.0,4.6
2023-04-01,C_202011_P_F,2020-11-01,Prime,Fixed,0.0183,5.0,3.4,4.9,4.6
2023-05-01,C_202011_P_F,2020-11-01,Prime,Fixed,0.0209,5.25,3.6,4.0,4.4
2023-06-01,C_202011_P_F,2020-11-01,Prime,Fixed,0.0216,5.25,3.6,3.0,4.7
2023-07-01,C_202011_P_F,2020-11-01,Prime,Fixed,0.0172,5.5,3.5,3.2,4.7
2023-08-01,C_202011_P_F,2020-11-01,Prime,Fixed,0.0173,5.5,3.7,3.7,4.5
2023-09-01,C_202011_P_F,2020-11-01,Prime,Fixed,0.0168,5.5,3.7,3.7,4.4
2023-10-01,C_202011_P_F,2020-11-01,Prime,Fixed,0.0143,5.5,3.9,3.2,4.2
2023-11-01,C_202011_P_F,2020-11-01,Prime,Fixed,0.0163,5.5,3.7,3.1,4.1
2020-12-01,C_202011_P_V,2020-11-01,Prime,Variable,0.0156,,,,
2021-01-01,C_202011_P_V,2020-11-01,Prime,Variable,0.0176,0.25,6.4,1.4,5.3
2021-02-01,C_202011_P_V,2020-11-01,Prime,Variable,0.0158,0.25,6.2,1.7,5.3
2021-03-01,C_202011_P_V,2020-11-01,Prime,Variable,0.0175,0.25,6.1,2.6,4.5
2021-04-01,C_202011_P_V,2020-11-01,Prime,Variable,0.0207,0.25,6.1,4.2,0.6
2021-05-01,C_202011_P_V,2020-11-01,Prime,Variable,0.0193,0.25,5.8,5.0,2.3
2021-06-01,C_202011_P_V,2020-11-01,Prime,Variable,0.0242,0.25,5.9,5.4,3.9
2021-07-01,C_202011_P_V,2020-11-01,Prime,Variable,0.0206,0.25,5.4,5.4,4.3
2021-08-01,C_202011_P_V,2020-11-01,Prime,Variable,0.0225,0.25,5.1,5.3,4.4
2021-09-01,C_202011_P_V,2020-11-01,Prime,Variable,0.0245,0.25,4.7,5.4,5.0
2021-10-01,C_202011_P_V,2020-11-01,Prime,Variable,0.0204,0.25,4.5,6.2,5.4
2021-11-01,C_202011_P_V,2020-11-01,Prime,Variable,0.0201,0.25,4.1,6.8,5.4
2021-12-01,C_202011_P_V,2020-11-01,Prime,Variable,0.021,0.25,3.9,7.0,4.9
2022-01-01,C_202011_P_V,2020-11-01,Prime,Variable,0.0269,0.25,4.0,7.5,5.6
2022-02-01,C_202011_P_V,2020-11-01,Prime,Variable,0.0236,0.25,3.9,7.9,5.3
2022-03-01,C_202011_P_V,2020-11-01,Prime,Variable,0.03,0.5,3.7,8.5,5.9
2022-04-01,C_202011_P_V,2020-11-01,Prime,Variable,0.0238,0.5,3.7,8.3,5.8
2022-05-01,C_202011_P_V,2020-11-01,Prime,Variable,0.0254,1.0,3.6,8.6,5.6
2022-06-01,C_202011_P_V,2020-11-01,Prime,Variable,0.058,1.75,3.6,9.1,5.4
2022-07-01,C_202011_P_V,2020-11-01,Prime,Variable,0.0589,2.5,3.5,8.5,5.5
2022-08-01,C_202011_P_V,2020-11-01,Prime,Variable,0.0588,2.5,3.6,8.3,5.4
2022-09-01,C_202011_P_V,2020-11-01,Prime,Variable,0.0568,3.25,3.5,8.2,5.1
2022-10-01,C_202011_P_V,2020-11-01,Prime,Variable,0.0561,3.25,3.6,7.7,5.0
2022-11-01,C_202011_P_V,2020-11-01,Prime,Variable,0.0548,4.0,3.6,7.1,5.1
2022-12-01,C_202011_P_V,2020-11-01,Prime,Variable,0.0547,4.5,3.5,6.5,4.9
2023-01-01,C_202011_P_V,2020-11-01,Prime,Variable,0.0516,4.5,3.5,6.4,4.5
2023-02-01,C_202011_P_V,2020-11-01,Prime,Variable,0.0504,4.75,3.6,6.0,4.8
2023-03-01,C_202011_P_V,2020-11-01,Prime,Variable,0.0514,5.0,3.5,5.0,4.6
2023-04-01,C_202011_P_V,2020-11-01,Prime,Variable,0.0504,5.0,3.4,4.9,4.6
2023-05-01,C_202011_P_V,2020-11-01,Prime,Variable,0.0491,5.25,3.6,4.0,4.4
2023-06-01,C_202011_P_V,2020-11-01,Prime,Variable,0.0506,5.25,3.6,3.0,4.7
2023-07-01,C_202011_P_V,2020-11-01,Prime,Variable,0.0503,5.5,3.5,3.2,4.7
2023-08-01,C_202011_P_V,2020-11-01,Prime,Variable,0.0478,5.5,3.7,3.7,4.5
2023-09-01,C_202011_P_V,2020-11-01,Prime,Variable,0.0497,5.5,3.7,3.7,4.4
2023-10-01,C_202011_P_V,2020-11-01,Prime,Variable,0.0436,5.5,3.9,3.2,4.2
2023-11-01,C_202011_P_V,2020-11-01,Prime,Variable,0.0446,5.5,3.7,3.1,4.1
2020-12-01,C_202011_S_F,2020-11-01,Subprime,Fixed,0.0444,,,,
2021-01-01,C_202011_S_F,2020-11-01,Subprime,Fixed,0.043,0.25,6.4,1.4,5.3
2021-02-01,C_202011_S_F,2020-11-01,Subprime,Fixed,0.0474,0.25,6.2,1.7,5.3
2021-03-01,C_202011_S_F,2020-11-01,Subprime,Fixed,0.0482,0.25,6.1,2.6,4.5
